MsgID.GLOBAL_POSITION,1526556955.2150824,-122.3974508,37.7924787,-0.0270000
MsgID.LOCAL_VELOCITY,1526556955.2150824,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526556955.2450998,-0.1727026,0.2184610,0.0267248
MsgID.LOCAL_VELOCITY,1526556955.2450998,-0.0000006,0.0000031,0.0000140
MsgID.STATE,1526556955.3161500,True,True
MsgID.GLOBAL_HOME,1526556955.3171511,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556955.4662595,-122.3974508,37.7924802,0.0660000
MsgID.LOCAL_VELOCITY,1526556955.4662595,0.0000000,0.0000000,-1.2300000
MsgID.LOCAL_POSITION,1526556955.4952781,-0.0229077,0.2187590,-0.1128711
MsgID.LOCAL_VELOCITY,1526556955.4952781,-0.0013474,0.0028463,-1.5269374
MsgID.GLOBAL_POSITION,1526556955.7174344,-122.3974508,37.7924794,0.6300000
MsgID.LOCAL_VELOCITY,1526556955.7174344,-0.0100000,0.0000000,-2.9700000
MsgID.LOCAL_POSITION,1526556955.7444530,-0.1274089,0.2204133,-0.6995288
MsgID.LOCAL_VELOCITY,1526556955.7444530,-0.0119295,0.0048886,-3.0458982
MsgID.GLOBAL_POSITION,1526556955.9646094,-122.3974498,37.7924779,1.4450000
MsgID.LOCAL_VELOCITY,1526556955.9646094,0.0000000,0.0000000,-3.4900000
MsgID.LOCAL_POSITION,1526556955.9946322,-0.2923642,0.3287485,-1.5609925
MsgID.LOCAL_VELOCITY,1526556955.9946322,-0.0045454,0.0012205,-3.5396585
MsgID.GLOBAL_POSITION,1526556956.2157869,-122.3974500,37.7924784,2.3470000
MsgID.LOCAL_VELOCITY,1526556956.2157869,0.0100000,0.0000000,-3.5900000
MsgID.LOCAL_POSITION,1526556956.2448077,-0.2092070,0.2733107,-2.4077580
MsgID.LOCAL_VELOCITY,1526556956.2448077,0.0195885,-0.0088431,-3.5978224
MsgID.STATE,1526556956.3148577,True,True
MsgID.GLOBAL_HOME,1526556956.3158581,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556956.4649630,-122.3974523,37.7924793,3.1030000
MsgID.LOCAL_VELOCITY,1526556956.4649630,0.0200000,-0.0100000,-2.0100000
MsgID.LOCAL_POSITION,1526556956.4949870,-0.1254246,0.0888679,-3.1653309
MsgID.LOCAL_VELOCITY,1526556956.4949870,0.0242096,-0.0117414,-1.6708548
MsgID.GLOBAL_POSITION,1526556956.7161412,-122.3974500,37.7924803,3.2940000
MsgID.LOCAL_VELOCITY,1526556956.7161412,0.0200000,-0.0100000,0.5400000
MsgID.LOCAL_POSITION,1526556956.7441611,0.0000145,0.3054484,-3.2840638
MsgID.LOCAL_VELOCITY,1526556956.7441611,0.0227998,-0.0110576,0.7114609
MsgID.GLOBAL_POSITION,1526556956.9663188,-122.3974488,37.7924806,2.9500000
MsgID.LOCAL_VELOCITY,1526556956.9663188,0.6700000,-0.0200000,1.7900000
MsgID.LOCAL_POSITION,1526556956.9943399,0.0260652,0.3889420,-2.8978279
MsgID.LOCAL_VELOCITY,1526556956.9943399,1.0034337,-0.0405396,1.5684450
MsgID.GLOBAL_POSITION,1526556957.2155399,-122.3974502,37.7924834,2.7460000
MsgID.LOCAL_VELOCITY,1526556957.2155399,2.9800000,-0.1100000,0.0300000
MsgID.LOCAL_POSITION,1526556957.2455606,0.3635711,0.2679396,-2.7491620
MsgID.LOCAL_VELOCITY,1526556957.2455606,3.1078703,-0.1173032,-0.0655822
MsgID.STATE,1526556957.3156118,True,True
MsgID.GLOBAL_HOME,1526556957.3166122,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556957.4647684,-122.3974509,37.7924907,2.8980000
MsgID.LOCAL_VELOCITY,1526556957.4647684,4.3400000,-0.1400000,-0.5400000
MsgID.LOCAL_POSITION,1526556957.4967401,1.2837373,0.1956218,-2.9206884
MsgID.LOCAL_VELOCITY,1526556957.4967401,4.4389524,-0.1491966,-0.4536116
MsgID.GLOBAL_POSITION,1526556957.7159755,-122.3974527,37.7925029,2.9700000
MsgID.LOCAL_VELOCITY,1526556957.7159755,4.9500000,-0.1400000,0.3300000
MsgID.LOCAL_POSITION,1526556957.7459974,2.5932205,0.0336964,-2.9679985
MsgID.LOCAL_VELOCITY,1526556957.7459974,4.9997950,-0.1495547,0.3745706
MsgID.GLOBAL_POSITION,1526556957.9651515,-122.3974544,37.7925158,2.9030000
MsgID.LOCAL_VELOCITY,1526556957.9651515,5.8800000,-0.1200000,0.3900000
MsgID.LOCAL_POSITION,1526556957.9972277,4.1317687,-0.1043392,-2.8964925
MsgID.LOCAL_VELOCITY,1526556957.9972277,6.0430012,-0.1107938,0.3265811
MsgID.GLOBAL_POSITION,1526556958.2163298,-122.3974535,37.7925311,2.8950000
MsgID.LOCAL_VELOCITY,1526556958.2163298,7.0400000,-0.0100000,0.0100000
MsgID.LOCAL_POSITION,1526556958.2453527,5.7519655,-0.0091580,-2.8967471
MsgID.LOCAL_VELOCITY,1526556958.2453527,7.1130500,-0.0094123,0.0038403
MsgID.STATE,1526556958.3164022,True,True
MsgID.GLOBAL_HOME,1526556958.3174016,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556958.4655080,-122.3974525,37.7925459,2.9160000
MsgID.LOCAL_VELOCITY,1526556958.4655080,7.4700000,0.0100000,0.0000000
MsgID.LOCAL_POSITION,1526556958.4975469,7.5035920,0.0702310,-2.9176099
MsgID.LOCAL_VELOCITY,1526556958.4975469,7.4145060,0.0051512,0.0410745
MsgID.GLOBAL_POSITION,1526556958.7167132,-122.3974525,37.7925613,2.8980000
MsgID.LOCAL_VELOCITY,1526556958.7167132,6.0900000,-0.0400000,0.0600000
MsgID.LOCAL_POSITION,1526556958.7477326,9.0834131,0.0647846,-2.8969579
MsgID.LOCAL_VELOCITY,1526556958.7477326,5.9630170,-0.0518481,0.0594777
MsgID.GLOBAL_POSITION,1526556958.9659042,-122.3974520,37.7925720,2.8870000
MsgID.LOCAL_VELOCITY,1526556958.9659042,4.4600000,0.4200000,-0.1100000
MsgID.LOCAL_POSITION,1526556958.9979630,10.3232374,0.1345516,-2.8883431
MsgID.LOCAL_VELOCITY,1526556958.9979630,4.3349900,0.5755594,-0.1238690
MsgID.GLOBAL_POSITION,1526556959.2170682,-122.3974499,37.7925828,2.8970000
MsgID.LOCAL_VELOCITY,1526556959.2170682,3.6900000,1.5800000,-0.1300000
MsgID.LOCAL_POSITION,1526556959.2470860,11.4704380,0.3207631,-2.8976123
MsgID.LOCAL_VELOCITY,1526556959.2470860,3.6401634,1.6702933,-0.1189428
MsgID.STATE,1526556959.3171537,True,True
MsgID.GLOBAL_HOME,1526556959.3171537,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556959.4672964,-122.3974454,37.7925914,2.8990000
MsgID.LOCAL_VELOCITY,1526556959.4672964,2.9000000,2.5700000,-0.1600000
MsgID.LOCAL_POSITION,1526556959.4972663,12.4225225,0.7926366,-2.8999157
MsgID.LOCAL_VELOCITY,1526556959.4972663,2.7858274,2.6864555,-0.1427980
MsgID.GLOBAL_POSITION,1526556959.7184765,-122.3974348,37.7925963,2.8950000
MsgID.LOCAL_VELOCITY,1526556959.7184765,1.9300000,3.4900000,-0.0900000
MsgID.LOCAL_POSITION,1526556959.7464411,12.9046488,1.7077233,-2.8946502
MsgID.LOCAL_VELOCITY,1526556959.7464411,1.8596370,3.5635853,-0.1058429
MsgID.GLOBAL_POSITION,1526556959.9676511,-122.3974255,37.7925987,2.8930000
MsgID.LOCAL_VELOCITY,1526556959.9676511,1.0400000,4.2500000,-0.1400000
MsgID.LOCAL_POSITION,1526556959.9976721,13.1686440,2.5918736,-2.8945324
MsgID.LOCAL_VELOCITY,1526556959.9976721,0.9222070,4.3490520,-0.1361342
MsgID.GLOBAL_POSITION,1526556960.2167730,-122.3974124,37.7925999,2.9090000
MsgID.LOCAL_VELOCITY,1526556960.2167730,0.0300000,4.9900000,-0.1700000
MsgID.LOCAL_POSITION,1526556960.2467961,13.2756367,3.7487345,-2.9106169
MsgID.LOCAL_VELOCITY,1526556960.2467961,-0.0400620,5.0384288,-0.1603291
MsgID.STATE,1526556960.3168447,True,True
MsgID.GLOBAL_HOME,1526556960.3178456,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556960.4680269,-122.3973968,37.7925995,2.9040000
MsgID.LOCAL_VELOCITY,1526556960.4680269,-0.8100000,5.4600000,-0.0400000
MsgID.LOCAL_POSITION,1526556960.4970472,13.2165508,5.2324820,-2.9032533
MsgID.LOCAL_VELOCITY,1526556960.4970472,-0.9573355,5.5363216,-0.0709095
MsgID.GLOBAL_POSITION,1526556960.7171502,-122.3973781,37.7925972,2.8990000
MsgID.LOCAL_VELOCITY,1526556960.7171502,-1.9500000,5.8800000,-0.1500000
MsgID.LOCAL_POSITION,1526556960.7491746,12.9236870,6.8072987,-2.9009495
MsgID.LOCAL_VELOCITY,1526556960.7491746,-2.0613320,5.9007916,-0.1786391
MsgID.GLOBAL_POSITION,1526556960.9683313,-122.3973640,37.7925909,2.9210000
MsgID.LOCAL_VELOCITY,1526556960.9683313,-3.0100000,5.7600000,-0.1700000
MsgID.LOCAL_POSITION,1526556960.9984035,12.1569376,8.0907621,-2.9241717
MsgID.LOCAL_VELOCITY,1526556960.9984035,-3.1371431,5.6743617,-0.1242513
MsgID.GLOBAL_POSITION,1526556961.2185056,-122.3973499,37.7925826,2.9210000
MsgID.LOCAL_VELOCITY,1526556961.2185056,-3.5900000,4.5400000,-0.0400000
MsgID.LOCAL_POSITION,1526556961.2475259,11.2766800,9.2948389,-2.9216151
MsgID.LOCAL_VELOCITY,1526556961.2475259,-3.5798519,4.4220510,-0.0396998
MsgID.STATE,1526556961.3165767,True,True
MsgID.GLOBAL_HOME,1526556961.3175766,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556961.4676812,-122.3973385,37.7925750,2.9210000
MsgID.LOCAL_VELOCITY,1526556961.4676812,-3.0400000,3.1700000,-0.0600000
MsgID.LOCAL_POSITION,1526556961.4977026,10.3952723,10.3121681,-2.9230375
MsgID.LOCAL_VELOCITY,1526556961.4977026,-2.9357326,2.9958558,-0.0347621
MsgID.GLOBAL_POSITION,1526556961.7179127,-122.3973308,37.7925672,2.9320000
MsgID.LOCAL_VELOCITY,1526556961.7179127,-2.6300000,2.0700000,0.0100000
MsgID.LOCAL_POSITION,1526556961.7478802,9.5808830,10.9352579,-2.9329777
MsgID.LOCAL_VELOCITY,1526556961.7478802,-2.6992190,2.0236363,0.0291637
MsgID.GLOBAL_POSITION,1526556961.9690373,-122.3973260,37.7925615,2.9330000
MsgID.LOCAL_VELOCITY,1526556961.9690373,-3.6800000,1.5100000,0.0400000
MsgID.LOCAL_POSITION,1526556962.0000682,8.9115047,11.3568497,-2.9352319
MsgID.LOCAL_VELOCITY,1526556962.0000682,-3.8670561,1.4162344,0.0183246
MsgID.GLOBAL_POSITION,1526556962.2172124,-122.3973225,37.7925524,2.9490000
MsgID.LOCAL_VELOCITY,1526556962.2172124,-4.7500000,0.8000000,0.0700000
MsgID.LOCAL_POSITION,1526556962.2492352,7.8722167,11.6537514,-2.9508996
MsgID.LOCAL_VELOCITY,1526556962.2492352,-4.8293839,0.7372409,0.0860407
MsgID.STATE,1526556962.3162830,True,True
MsgID.GLOBAL_HOME,1526556962.3162830,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556962.4683907,-122.3973198,37.7925414,2.9550000
MsgID.LOCAL_VELOCITY,1526556962.4683907,-5.4400000,0.1700000,0.1700000
MsgID.LOCAL_POSITION,1526556962.4984136,6.5835705,11.8828602,-2.9550667
MsgID.LOCAL_VELOCITY,1526556962.4984136,-5.5422721,0.0837694,0.1843370
MsgID.GLOBAL_POSITION,1526556962.7176030,-122.3973213,37.7925274,2.9500000
MsgID.LOCAL_VELOCITY,1526556962.7176030,-6.1800000,-0.6100000,0.2100000
MsgID.LOCAL_POSITION,1526556962.7485890,5.0382562,11.6910830,-2.9500606
MsgID.LOCAL_VELOCITY,1526556962.7485890,-6.2531519,-0.6965969,0.2251711
MsgID.GLOBAL_POSITION,1526556962.9697621,-122.3973249,37.7925143,2.9510000
MsgID.LOCAL_VELOCITY,1526556962.9697621,-6.7800000,-1.3600000,0.1400000
MsgID.LOCAL_POSITION,1526556962.9987657,3.5581074,11.3664799,-2.9526474
MsgID.LOCAL_VELOCITY,1526556962.9987657,-6.8413539,-1.4586433,0.1690918
MsgID.GLOBAL_POSITION,1526556963.2199762,-122.3973296,37.7924985,2.9520000
MsgID.LOCAL_VELOCITY,1526556963.2199762,-6.7200000,-1.9500000,0.1600000
MsgID.LOCAL_POSITION,1526556963.2499442,1.8066022,10.9335699,-2.9527388
MsgID.LOCAL_VELOCITY,1526556963.2499442,-6.6176085,-1.9750575,0.1486864
MsgID.STATE,1526556963.3159904,True,True
MsgID.GLOBAL_HOME,1526556963.3169916,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556963.4691522,-122.3973348,37.7924846,2.9460000
MsgID.LOCAL_VELOCITY,1526556963.4691522,-5.2900000,-1.8900000,0.1400000
MsgID.LOCAL_POSITION,1526556963.5011220,0.2834798,10.4697027,-2.9460070
MsgID.LOCAL_VELOCITY,1526556963.5011220,-5.0340567,-1.8488947,0.1265088
MsgID.GLOBAL_POSITION,1526556963.7192771,-122.3973403,37.7924743,2.9460000
MsgID.LOCAL_VELOCITY,1526556963.7192771,-3.6000000,-2.0400000,0.0400000
MsgID.LOCAL_POSITION,1526556963.7492979,-0.7804340,9.9871550,-2.9471827
MsgID.LOCAL_VELOCITY,1526556963.7492979,-3.5028360,-2.1517742,0.0363820
MsgID.GLOBAL_POSITION,1526556963.9684553,-122.3973469,37.7924670,2.9520000
MsgID.LOCAL_VELOCITY,1526556963.9684553,-2.9300000,-2.9500000,0.0600000
MsgID.LOCAL_POSITION,1526556964.0024762,-1.5972462,9.3573818,-2.9519658
MsgID.LOCAL_VELOCITY,1526556964.0024762,-2.8425407,-3.0767395,0.0818340
MsgID.GLOBAL_POSITION,1526556964.2196498,-122.3973567,37.7924598,2.9480000
MsgID.LOCAL_VELOCITY,1526556964.2196498,-2.0500000,-3.9400000,0.0300000
MsgID.LOCAL_POSITION,1526556964.2516546,-2.3538055,8.4662771,-2.9481356
MsgID.LOCAL_VELOCITY,1526556964.2516546,-1.9503005,-4.0401382,0.0357204
MsgID.STATE,1526556964.3187022,True,True
MsgID.GLOBAL_HOME,1526556964.3187022,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556964.4718096,-122.3973679,37.7924572,2.9460000
MsgID.LOCAL_VELOCITY,1526556964.4718096,-1.2000000,-4.6700000,0.0300000
MsgID.LOCAL_POSITION,1526556964.5018306,-2.5947380,7.4320331,-2.9461219
MsgID.LOCAL_VELOCITY,1526556964.5018306,-1.0854776,-4.7755814,0.0280393
MsgID.GLOBAL_POSITION,1526556964.7189846,-122.3973839,37.7924570,2.9460000
MsgID.LOCAL_VELOCITY,1526556964.7189846,-0.2100000,-5.4200000,-0.0200000
MsgID.LOCAL_POSITION,1526556964.7520084,-2.5970585,5.9878645,-2.9472589
MsgID.LOCAL_VELOCITY,1526556964.7520084,-0.1161364,-5.4883847,0.0032225
MsgID.GLOBAL_POSITION,1526556964.9711657,-122.3973982,37.7924575,2.9480000
MsgID.LOCAL_VELOCITY,1526556964.9711657,0.6400000,-5.9500000,-0.0100000
MsgID.LOCAL_POSITION,1526556965.0001831,-2.5488651,4.7169714,-2.9490023
MsgID.LOCAL_VELOCITY,1526556965.0001831,0.7650796,-6.0129757,-0.0009814
MsgID.GLOBAL_POSITION,1526556965.2193384,-122.3974157,37.7924582,2.9450000
MsgID.LOCAL_VELOCITY,1526556965.2193384,1.6900000,-6.3700000,-0.0100000
MsgID.LOCAL_POSITION,1526556965.2503607,-2.4243126,3.1154809,-2.9459574
MsgID.LOCAL_VELOCITY,1526556965.2503607,1.8344163,-6.3970308,-0.0142249
MsgID.STATE,1526556965.3184147,True,True
MsgID.GLOBAL_HOME,1526556965.3194108,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556965.4695153,-122.3974337,37.7924635,2.9490000
MsgID.LOCAL_VELOCITY,1526556965.4695153,2.7100000,-6.1000000,0.0000000
MsgID.LOCAL_POSITION,1526556965.5015402,-1.7662725,1.5277336,-2.9495335
MsgID.LOCAL_VELOCITY,1526556965.5015402,2.8530393,-5.9542184,-0.0119110
MsgID.GLOBAL_POSITION,1526556965.7226949,-122.3974500,37.7924706,2.9440000
MsgID.LOCAL_VELOCITY,1526556965.7226949,3.1000000,-4.5500000,-0.0300000
MsgID.LOCAL_POSITION,1526556965.7527173,-1.0086802,0.1401013,-2.9450469
MsgID.LOCAL_VELOCITY,1526556965.7527173,3.0507319,-4.3397799,-0.0456141
MsgID.GLOBAL_POSITION,1526556965.9698696,-122.3974598,37.7924758,2.9430000
MsgID.LOCAL_VELOCITY,1526556965.9698696,2.5700000,-3.1100000,-0.0700000
MsgID.LOCAL_POSITION,1526556966.0018933,-0.4128160,-0.6713533,-2.9435167
MsgID.LOCAL_VELOCITY,1526556966.0018933,2.4908042,-2.9175839,-0.0793043
MsgID.GLOBAL_POSITION,1526556966.2220492,-122.3974653,37.7924828,2.9400000
MsgID.LOCAL_VELOCITY,1526556966.2220492,1.9200000,-1.6200000,-0.0600000
MsgID.LOCAL_POSITION,1526556966.2540708,0.3415671,-1.1075553,-2.9383783
MsgID.LOCAL_VELOCITY,1526556966.2540708,1.8303053,-1.4573113,-0.0645826
MsgID.STATE,1526556966.3171165,True,True
MsgID.GLOBAL_HOME,1526556966.3181174,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556966.4712255,-122.3974683,37.7924860,2.9390000
MsgID.LOCAL_VELOCITY,1526556966.4712255,1.1800000,-0.4500000,-0.1500000
MsgID.LOCAL_POSITION,1526556966.5022476,0.6537341,-1.3773091,-2.9399214
MsgID.LOCAL_VELOCITY,1526556966.5022476,1.0611153,-0.2910360,-0.1854167
MsgID.GLOBAL_POSITION,1526556966.7214050,-122.3974694,37.7924876,2.9450000
MsgID.LOCAL_VELOCITY,1526556966.7214050,0.2800000,0.6900000,-0.1600000
MsgID.LOCAL_POSITION,1526556966.7534249,0.8015002,-1.4070288,-2.9450152
MsgID.LOCAL_VELOCITY,1526556966.7534249,0.1791875,0.8216093,-0.1487676
MsgID.GLOBAL_POSITION,1526556966.9705784,-122.3974661,37.7924874,2.9390000
MsgID.LOCAL_VELOCITY,1526556966.9705784,-0.4600000,1.5400000,-0.1400000
MsgID.LOCAL_POSITION,1526556967.0026021,0.7573597,-1.1106888,-2.9386075
MsgID.LOCAL_VELOCITY,1526556967.0026021,-0.5635679,1.6317283,-0.1518815
MsgID.GLOBAL_POSITION,1526556967.2217581,-122.3974628,37.7924863,2.9420000
MsgID.LOCAL_VELOCITY,1526556967.2217581,-1.0300000,1.8600000,-0.1700000
MsgID.LOCAL_POSITION,1526556967.2537792,0.6364873,-0.7832059,-2.9437804
MsgID.LOCAL_VELOCITY,1526556967.2537792,-1.0657934,1.8649217,-0.1865132
MsgID.STATE,1526556967.3178251,True,True
MsgID.GLOBAL_HOME,1526556967.3178251,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556967.4719343,-122.3974567,37.7924840,2.9420000
MsgID.LOCAL_VELOCITY,1526556967.4719343,-1.0900000,1.6900000,-0.0800000
MsgID.LOCAL_POSITION,1526556967.5019560,0.3322068,-0.2253016,-2.9413259
MsgID.LOCAL_VELOCITY,1526556967.5019560,-1.0836848,1.6310802,-0.0900109
MsgID.GLOBAL_POSITION,1526556967.7201102,-122.3974520,37.7924797,2.9420000
MsgID.LOCAL_VELOCITY,1526556967.7201102,-0.7000000,0.9300000,-0.1600000
MsgID.LOCAL_POSITION,1526556967.7521327,-0.1090185,0.1346106,-2.9455848
MsgID.LOCAL_VELOCITY,1526556967.7521327,-0.6299510,0.8406277,-0.1795889
MsgID.GLOBAL_POSITION,1526556967.9702866,-122.3974506,37.7924791,2.9630000
MsgID.LOCAL_VELOCITY,1526556967.9702866,-0.2800000,0.4400000,-0.0400000
MsgID.LOCAL_POSITION,1526556968.0043108,-0.1387923,0.2541668,-2.9637973
MsgID.LOCAL_VELOCITY,1526556968.0043108,-0.2422517,0.3919735,-0.0523208
MsgID.GLOBAL_POSITION,1526556968.2214653,-122.3974495,37.7924801,2.7850000
MsgID.LOCAL_VELOCITY,1526556968.2214653,-0.1900000,0.3000000,1.5500000
MsgID.LOCAL_POSITION,1526556968.2544885,-0.0158822,0.3442749,-2.7314270
MsgID.LOCAL_VELOCITY,1526556968.2544885,-0.1833159,0.2938785,1.6966041
MsgID.STATE,1526556968.3185344,True,True
MsgID.GLOBAL_HOME,1526556968.3195348,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556968.4706421,-122.3974488,37.7924802,2.3400000
MsgID.LOCAL_VELOCITY,1526556968.4706421,-0.1300000,0.1900000,2.1200000
MsgID.LOCAL_POSITION,1526556968.5036640,-0.0448793,0.3992281,-2.2708220
MsgID.LOCAL_VELOCITY,1526556968.5036640,-0.1282961,0.1740838,2.1553609
MsgID.GLOBAL_POSITION,1526556968.7228200,-122.3974484,37.7924787,1.7590000
MsgID.LOCAL_VELOCITY,1526556968.7228200,-0.0700000,0.0800000,2.2800000
MsgID.LOCAL_POSITION,1526556968.7538424,-0.1886631,0.4316876,-1.6853541
MsgID.LOCAL_VELOCITY,1526556968.7538424,-0.0681678,0.0732124,2.3078537
MsgID.GLOBAL_POSITION,1526556968.9729970,-122.3974486,37.7924789,1.2450000
MsgID.LOCAL_VELOCITY,1526556968.9729970,-0.0300000,0.0200000,2.2700000
MsgID.LOCAL_POSITION,1526556969.0030179,-0.1731382,0.4069957,-1.1726260
MsgID.LOCAL_VELOCITY,1526556969.0030179,-0.0271753,0.0198933,2.2549248
MsgID.GLOBAL_POSITION,1526556969.2211738,-122.3974493,37.7924786,0.6610000
MsgID.LOCAL_VELOCITY,1526556969.2211738,-0.0100000,0.0000000,2.2800000
MsgID.LOCAL_POSITION,1526556969.2541962,-0.2006724,0.3605954,-0.5885841
MsgID.LOCAL_VELOCITY,1526556969.2541962,-0.0109081,-0.0061137,2.2673962
MsgID.STATE,1526556969.3192425,True,True
MsgID.GLOBAL_HOME,1526556969.3202436,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1526556969.4713497,-122.3974473,37.7924786,0.1520000
MsgID.LOCAL_VELOCITY,1526556969.4713497,0.0000000,-0.0100000,2.2700000
MsgID.LOCAL_POSITION,1526556969.5033722,-0.2012232,0.5592850,-0.0800526
MsgID.LOCAL_VELOCITY,1526556969.5033722,-0.0039582,-0.0152000,2.1899934
MsgID.GLOBAL_POSITION,1526556969.7215271,-122.3974473,37.7924786,0.0660000
MsgID.LOCAL_VELOCITY,1526556969.7215271,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526556969.7545505,-0.2038051,0.5066288,-0.0676270
MsgID.LOCAL_VELOCITY,1526556969.7545505,-0.0000252,-0.0000332,0.0000101
MsgID.GLOBAL_POSITION,1526556969.9717069,-122.3974491,37.7924786,0.0720000
MsgID.LOCAL_VELOCITY,1526556969.9717069,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1526556970.0037293,-0.2038467,0.3488472,-0.0723894
MsgID.LOCAL_VELOCITY,1526556970.0037293,0.0000145,-0.0000149,0.0000131
MsgID.GLOBAL_POSITION,1526556970.2218823,-122.3974497,37.7924785,0.0650000
MsgID.LOCAL_VELOCITY,1526556970.2218823,0.0000000,0.0000000,0.0000000
